,x,y,z,h,m,s,name,sporo,code,cluster,site,sex,age,price,cult,type
10282,605805.586422671,2128255.21235325,3155.2,16,35,12,NA,NA,070622_H23H1,7_p,1,H,23,NA,NA,path
10283,605770.514955895,2128261.15746781,3160,16,35,42,NA,NA,070622_H23H1,7_p,1,H,23,NA,NA,path
10284,605735.425722299,2128270.17665371,3162.4,16,36,12,NA,NA,070622_H23H1,7_p,1,H,23,NA,NA,path
10285,605700.336526687,2128279.19590544,3162.9,16,36,42,NA,NA,070622_H23H1,7_p,1,H,23,NA,NA,path
10286,605668.184800562,2128285.15810718,3166.7,16,37,12,NA,NA,070622_H23H1,7_p,1,H,23,NA,NA,path
10287,605633.077897231,2128297.25148966,3171.5,16,37,42,NA,NA,070622_H23H1,7_p,1,H,23,NA,NA,path
10288,605595.140246974,2128293.95803879,3171,16,38,12,NA,NA,070622_H23H1,7_p,1,H,23,NA,NA,path
10289,605557.16706049,2128296.81267516,3174.9,16,38,42,NA,NA,070622_H23H1,7_p,1,H,23,NA,NA,path
10290,605519.17613303,2128302.74139354,3178.3,16,39,12,NA,NA,070622_H23H1,7_p,1,H,23,NA,NA,path
10291,605481.167483611,2128311.7441932,3178.3,16,39,42,NA,NA,070622_H23H1,7_p,1,H,23,NA,NA,path
10292,605460.676731672,2128320.84819886,3184,16,40,12,NA,NA,070622_H23H1,7_p,1,H,23,NA,NA,path
10293,605460.64123689,2128326.99620547,3188.8,16,40,42,NA,NA,070622_H23H1,7_p,1,H,23,NA,NA,path
10294,605451.935549432,2128317.72362921,3196,16,41,12,NA,NA,070622_H23H1,7_p,1,H,23,NA,NA,path
10295,605457.757088947,2128320.83134292,3181.1,11,26,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10296,605454.801953425,2128326.96249398,3174.9,11,27,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10297,605457.77483581,2128317.75733964,3186.9,11,27,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10298,605457.77483581,2128317.75733964,3188.4,11,28,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10299,605451.953295287,2128314.64962599,3187.9,11,28,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10300,605434.43543368,2128314.54850601,3183.5,11,29,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10301,605413.997929357,2128314.43055395,3183.1,11,29,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10302,605393.578161993,2128311.23862195,3182.6,11,30,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10303,605381.881853071,2128314.24524692,3185,11,30,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10304,605355.640524336,2128307.94566903,3185,11,31,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10305,605332.301098598,2128304.73696735,3185.5,11,31,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10306,605311.792699837,2128316.91513898,3188.4,11,32,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10307,605291.302048081,2128326.01933036,3188.8,11,32,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10308,605276.650695759,2128335.15719662,3185.5,11,33,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10309,605264.936710556,2128341.23789685,3186.4,11,33,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10310,605256.177796681,2128341.18742384,3193.6,11,34,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10311,605247.418882983,2128341.13695503,3192.7,11,34,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10312,605226.999126574,2128337.9452091,3199.9,11,35,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10313,605203.62431712,2128340.884674,3203.7,11,35,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10314,605186.088790654,2128343.85779243,3203.7,11,36,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10315,605174.304046116,2128362.23455467,3203.7,11,36,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10316,605150.876192559,2128374.396089,3203.3,11,37,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10317,605133.25224498,2128392.7392622,3206.6,11,37,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10318,605115.78754257,2128383.41644109,3207.6,11,38,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10319,605101.18939225,2128383.33243934,3206.1,11,38,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10320,605092.483560041,2128374.06004123,3203.7,11,39,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10321,605080.89345373,2128358.62285024,3209,11,39,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10322,605063.428693629,2128349.3000823,3209,11,40,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10323,605045.946238553,2128343.05133245,3209,11,40,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10324,605034.338397584,2128330.68817458,3209.5,11,41,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10325,605013.900932598,2128330.57066934,3209.5,11,41,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10326,604999.249734379,2128339.70875135,3209.5,11,42,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10327,604987.624193305,2128330.41962479,3208.5,11,42,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10328,604973.008340093,2128333.4097274,3209,11,43,28,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
10329,604964.249429112,2128333.35939456,3219.6,11,43,58,NA,NA,070622_M17M1,0_p,1,M,17,NA,NA,path
322,604967.15140165,2128336.45017159,3217.4,11,44,28,26,1,070622_M17M1,0_a,1,M,17,40,1,patch
10330,604967.15140165,2128336.45017159,3217.2,11,44,28,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
10331,604955.472855835,2128336.38306572,3215.7,11,44,58,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
10332,604943.900272989,2128317.87196915,3215.3,11,45,28,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
10333,604929.337392573,2128311.64010816,3215.7,11,45,58,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
10334,604911.872516522,2128302.31749133,3216.2,11,46,28,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
10335,604891.452677676,2128299.12612537,3215.3,11,46,58,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
10336,604882.711401995,2128296.00183324,3223,11,47,28,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
10337,604868.095543215,2128298.99202017,3223.4,11,47,58,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
10338,604844.756053495,2128295.78394594,3222.5,11,48,28,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
10339,604833.130409837,2128286.49492312,3222,11,48,58,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
10340,604824.389119495,2128283.37065969,3223.9,11,49,28,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
10341,604818.54983174,2128283.33715227,3224.4,11,49,58,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
10342,604806.871256468,2128283.27014302,3231.1,11,50,28,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
10343,604806.871256468,2128283.27014302,3231.1,11,50,58,NA,NA,070622_M17M1,1_p,1,M,17,NA,NA,path
323,604806.871256468,2128283.27014302,3231.1,11,51,7,26,1,070622_M17M1,0_a,1,M,17,40,1,patch
10344,604801.014332919,2128286.31063977,3231.6,11,51,28,NA,NA,070622_M17M1,2_p,1,M,17,NA,NA,path
10345,604783.478840669,2128289.28414385,3231.1,11,51,58,NA,NA,070622_M17M1,2_p,1,M,17,NA,NA,path
10346,604771.817901397,2128286.14315847,3233.1,11,52,28,NA,NA,070622_M17M1,2_p,1,M,17,NA,NA,path
10347,604757.254943649,2128279.91143881,3234,11,52,58,NA,NA,070622_M17M1,2_p,1,M,17,NA,NA,path
10348,604739.807582833,2128267.51499425,3238.3,11,53,28,NA,NA,070622_M17M1,2_p,1,M,17,NA,NA,path
324,604713.530771502,2128267.36434831,3238.5,11,53,58,26,1,070622_M17M1,1_a,1,M,17,40,1,patch
10349,604713.530771502,2128267.36434831,3238.3,11,53,58,NA,NA,070622_M17M1,1_a_p,1,M,17,NA,NA,path
10350,604719.35244063,2128270.47181987,3238.3,11,54,28,NA,NA,070622_M17M1,1_a_p,1,M,17,NA,NA,path
10351,604716.485660358,2128261.23308904,3238.3,11,54,58,NA,NA,070622_M17M1,1_a_p,1,M,17,NA,NA,path
10352,604704.877552339,2128248.87015448,3238.8,11,55,28,NA,NA,070622_M17M1,1_a_p,1,M,17,NA,NA,path
10353,604699.055873896,2128245.76268804,3242.2,11,55,58,NA,NA,070622_M17M1,1_a_p,1,M,17,NA,NA,path
325,604699.073492402,2128242.6886903,3252,11,56,26,26,1,070622_M17M1,1_a,1,M,17,40,1,patch
10354,604699.073492402,2128242.6886903,3250.8,11,56,28,NA,NA,070622_M17M1,1_a_p,1,M,17,NA,NA,path
10355,604699.161584567,2128227.31870175,3251.8,11,56,58,NA,NA,070622_M17M1,1_a_p,1,M,17,NA,NA,path
10356,604696.312403992,2128215.00597765,3252.3,11,57,28,NA,NA,070622_M17M1,1_a_p,1,M,17,NA,NA,path
326,604696.312403992,2128215.00597765,3253.9,11,57,34,26,1,070622_M17M1,1_a,1,M,17,40,1,patch
10357,604690.490713108,2128211.89851462,3256.6,11,57,58,NA,NA,070622_M17M1,3_p,1,M,17,NA,NA,path
10358,604678.864940347,2128202.60959695,3255.2,11,58,28,NA,NA,070622_M17M1,3_p,1,M,17,NA,NA,path
10359,604670.158812994,2128193.33741594,3260.4,11,58,58,NA,NA,070622_M17M1,3_p,1,M,17,NA,NA,path
10360,604664.337110981,2128190.22996185,3259,11,59,28,NA,NA,070622_M17M1,3_p,1,M,17,NA,NA,path
10361,604649.774042752,2128183.99833378,3260.9,11,59,58,NA,NA,070622_M17M1,3_p,1,M,17,NA,NA,path
10362,604641.120716212,2128165.50417658,3263.8,12,0,28,NA,NA,070622_M17M1,3_p,1,M,17,NA,NA,path
10363,604626.540015286,2128162.34656545,3258.5,12,0,58,NA,NA,070622_M17M1,3_p,1,M,17,NA,NA,path
10364,604632.361732248,2128165.4540067,3270.1,12,1,28,NA,NA,070622_M17M1,3_p,1,M,17,NA,NA,path
10365,604623.602748459,2128165.40384102,3267.7,12,1,58,NA,NA,070622_M17M1,3_p,1,M,17,NA,NA,path
327,604626.540015286,2128162.34656545,3270.3,12,2,20,17,3,070622_M17M1,2_a,1,M,17,40,1,patch
10366,604626.540015286,2128162.34656545,3269.6,12,2,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10367,604632.379338813,2128162.38000966,3281.1,12,2,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10368,604623.637958615,2128159.25584708,3274.4,12,3,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10369,604617.86905031,2128146.92641812,3272,12,3,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10370,604612.100133824,2128134.59699149,3275.8,12,4,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10371,604612.15294239,2128125.37500111,3280.6,12,4,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
328,604615.055006621,2128128.46571721,3280.6,12,5,9,26,1,070622_M17M1,2_a,1,M,17,40,1,patch
10372,604615.055006621,2128128.46571721,3281.6,12,5,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10373,604612.240956176,2128110.00501734,3281.6,12,5,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10374,604609.338888377,2128106.91430191,3281.6,12,6,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10375,604597.730607293,2128094.55144535,3280.6,12,6,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10376,604580.212573462,2128094.45115462,3282.6,12,7,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10377,604571.453556808,2128094.40101555,3285,12,7,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10378,604556.820009586,2128100.4654524,3284,12,8,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10379,604550.980667407,2128100.43203328,3282.6,12,8,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10380,604536.399902129,2128097.27449747,3283.5,12,9,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10381,604515.962202349,2128097.15756173,3283,12,9,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10382,604498.479341535,2128090.90935752,3286.4,12,10,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10383,604475.157123438,2128084.62777598,3286.9,12,10,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10384,604475.227440849,2128072.33179325,3285.9,12,11,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10385,604460.61148928,2128075.32231078,3285.9,12,11,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10386,604448.915216911,2128078.32953217,3286.4,12,12,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10387,604437.289240516,2128069.04077923,3290.7,12,12,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10388,604425.663252417,2128059.75203433,3292.2,12,13,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10389,604419.841469057,2128056.64466251,3291.2,12,13,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10390,604414.019683785,2128053.53729265,3286.4,12,14,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10391,604408.1978966,2128050.42992474,3286.4,12,14,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
329,604411.100006263,2128053.52060603,3292.4,12,15,20,17,1,070622_M17M1,2_a,1,M,17,40,1,patch
10392,604411.100006263,2128053.52060603,3292.7,12,15,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10393,604399.456429077,2128047.30587409,3296.5,12,15,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10394,604381.938358912,2128047.20577564,3295.1,12,16,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10395,604367.339967642,2128047.1223731,3294.6,12,16,58,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
10396,604346.849548111,2128056.22761328,3292.2,12,17,28,NA,NA,070622_M17M1,2_a_p,1,M,17,NA,NA,path
330,604346.849548111,2128056.22761328,3293.8,12,17,30,17,4,070622_M17M1,2_a,1,M,17,40,1,patch
10397,604349.786782753,2128053.17029491,3305.1,12,17,58,NA,NA,070622_M17M1,4_p,1,M,17,NA,NA,path
10398,604343.929871524,2128056.21093738,3301.8,12,18,28,NA,NA,070622_M17M1,4_p,1,M,17,NA,NA,path
10399,604329.331488881,2128056.12756488,3307.1,12,18,58,NA,NA,070622_M17M1,4_p,1,M,17,NA,NA,path
10400,604314.733106723,2128056.04420404,3315.7,12,19,28,NA,NA,070622_M17M1,4_p,1,M,17,NA,NA,path
10401,604297.23259796,2128052.87019207,3319.6,12,19,58,NA,NA,070622_M17M1,4_p,1,M,17,NA,NA,path
10402,604288.473567769,2128052.82018964,3324.4,12,20,28,NA,NA,070622_M17M1,4_p,1,M,17,NA,NA,path
10403,604270.955507912,2128052.72019737,3323.9,12,20,58,NA,NA,070622_M17M1,4_p,1,M,17,NA,NA,path
10404,604253.454990542,2128049.54622784,3322.5,12,21,28,NA,NA,070622_M17M1,4_p,1,M,17,NA,NA,path
10405,604253.490074059,2128043.39823975,3329.7,12,21,58,NA,NA,070622_M17M1,4_p,1,M,17,NA,NA,path
10406,604256.409752011,2128043.4149011,3334.5,12,22,28,NA,NA,070622_M17M1,4_p,1,M,17,NA,NA,path
331,604256.409752011,2128043.4149011,3334.4,12,22,34,4,3,070622_M17M1,22_a,1,M,17,30,4,patch
10407,604250.587937355,2128040.30758485,3335.9,12,22,58,NA,NA,070622_M17M1,22_a_p,1,M,17,NA,NA,path
10408,604230.202802143,2128030.96899033,3328.2,12,23,28,NA,NA,070622_M17M1,22_a_p,1,M,17,NA,NA,path
10409,604218.506547527,2128033.97635862,3329.2,12,23,58,NA,NA,070622_M17M1,22_a_p,1,M,17,NA,NA,path
10410,604206.75769555,2128046.20571535,3328.2,12,24,28,NA,NA,070622_M17M1,22_a_p,1,M,17,NA,NA,path
332,604206.827830937,2128033.90974054,3334.4,12,24,58,26,1,070622_M17M1,22_a,1,M,17,40,1,patch
10411,604206.827830937,2128033.90974054,3337.4,12,24,58,NA,NA,070622_M17M1,22_a_p,1,M,17,NA,NA,path
10412,604203.925685131,2128030.81909353,3334.5,12,25,28,NA,NA,070622_M17M1,22_a_p,1,M,17,NA,NA,path
10413,604195.20171004,2128024.62114916,3327.7,12,25,58,NA,NA,070622_M17M1,22_a_p,1,M,17,NA,NA,path
10414,604203.960751646,2128024.67110623,3328.7,12,26,28,NA,NA,070622_M17M1,22_a_p,1,M,17,NA,NA,path
333,604203.960751646,2128024.67110623,3327.9,12,26,32,26,1,070622_M17M1,22_a,1,M,17,40,1,patch
10415,604198.086326007,2128030.78578826,3329.2,12,26,58,NA,NA,070622_M17M1,22_a_p,1,M,17,NA,NA,path
10416,604186.477729128,2128018.42320927,3328.7,12,27,28,NA,NA,070622_M17M1,22_a_p,1,M,17,NA,NA,path
10417,604180.690953953,2128009.16792944,3329.2,12,27,58,NA,NA,070622_M17M1,22_a_p,1,M,17,NA,NA,path
10418,604177.806328423,2128003.00329365,3330.1,12,28,28,NA,NA,070622_M17M1,22_a_p,1,M,17,NA,NA,path
10419,604177.788799772,2128006.07728704,3333,12,28,58,NA,NA,070622_M17M1,22_a_p,1,M,17,NA,NA,path
334,604174.869116443,2128006.06063854,3335.4,12,29,21,26,1,070622_M17M1,22_a,1,M,17,40,1,patch
10420,604174.869116443,2128006.06063854,3335,12,29,28,NA,NA,070622_M17M1,5_p,1,M,17,NA,NA,path
10421,604169.047277018,2128002.9533496,3329.7,12,29,58,NA,NA,070622_M17M1,5_p,1,M,17,NA,NA,path
10422,604160.323277123,2127996.75542323,3331.6,12,30,28,NA,NA,070622_M17M1,5_p,1,M,17,NA,NA,path
10423,604151.616795511,2127987.48350818,3335,12,30,58,NA,NA,070622_M17M1,5_p,1,M,17,NA,NA,path
10424,604145.812469495,2127981.30223406,3335.4,12,31,28,NA,NA,070622_M17M1,5_p,1,M,17,NA,NA,path
10425,604131.31915764,2127962.77506484,3332.5,12,31,58,NA,NA,070622_M17M1,5_p,1,M,17,NA,NA,path
10426,604113.818536024,2127959.60123452,3333,12,32,28,NA,NA,070622_M17M1,5_p,1,M,17,NA,NA,path
335,604113.853570949,2127953.4532489,3335.2,12,32,37,4,2,070622_M17M1,8_a,1,M,17,30,4,patch
10427,604113.853570949,2127953.4532489,3335,12,32,58,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10428,604110.98643042,2127944.21463272,3338.8,12,33,28,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10429,604099.377719114,2127931.85211546,3337.4,12,33,58,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10430,604084.796758635,2127928.69495053,3335.4,12,34,28,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10431,604076.107716921,2127916.34908298,3335.9,12,34,58,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10432,604061.579265591,2127903.96996053,3338.8,12,35,28,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10433,604044.061073233,2127903.87019255,3342.6,12,35,58,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10434,604035.336984823,2127897.67233067,3344.1,12,36,28,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10435,604011.96188888,2127900.6133363,3341.7,12,36,58,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10436,603991.454010984,2127912.79296489,3347.4,12,37,28,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10437,603976.820538891,2127918.85786293,3347.4,12,37,58,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10438,603968.008973766,2127928.02999224,3349.9,12,38,28,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10439,603956.330196976,2127927.96353748,3353.2,12,38,58,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10440,603938.829520112,2127924.78987785,3353.7,12,39,28,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
10441,603927.115770542,2127930.8714247,3355.6,12,39,58,NA,NA,070622_M17M1,6_p,1,M,17,NA,NA,path
336,603932.937670721,2127933.97863333,3362.3,12,40,16,10,1,070622_M17M1,4_a,1,M,17,30,2,patch
10442,603932.937670721,2127933.97863333,3364.3,12,40,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10443,603924.161106379,2127937.00279968,3363.8,12,40,58,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10444,603912.464853219,2127940.01036404,3362.8,12,41,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10445,603900.751122772,2127946.09192702,3371.5,12,41,58,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10446,603891.992050324,2127946.04211709,3370,12,42,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10447,603877.376119032,2127949.03310102,3372.4,12,42,58,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10448,603856.955762263,2127945.84291939,3372,12,43,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10449,603839.437619271,2127945.74334575,3371,12,43,58,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10450,603824.839167309,2127945.66038055,3372,12,44,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10451,603807.286093959,2127951.70881903,3367.6,12,44,58,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10452,603792.722574681,2127945.47789818,3370,12,45,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10453,603772.302204101,2127942.28781204,3373.9,12,45,58,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10454,603760.658358053,2127936.07350134,3375.3,12,46,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10455,603746.024990469,2127942.13857988,3376.3,12,46,58,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10456,603731.443992101,2127938.98169934,3377.2,12,47,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10457,603716.845538782,2127938.89882069,3377.7,12,47,58,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10458,603708.138814009,2127929.62712931,3377.7,12,48,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10459,603699.397185471,2127926.50342225,3376.3,12,48,58,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10460,603690.568324013,2127938.74966853,3375.8,12,49,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10461,603672.980408963,2127950.94621364,3378.7,12,49,58,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10462,603664.238785708,2127947.82252314,3382.5,12,50,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10463,603667.210801082,2127938.61712057,3383.5,12,50,58,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10464,603664.343435679,2127929.37858529,3386.4,12,51,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10465,603658.573814457,2127917.04949579,3386.4,12,51,58,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10466,603649.84961155,2127910.85182369,3386.4,12,52,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10467,603632.366316339,2127904.60447156,3386.9,12,52,58,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
10468,603623.607230031,2127904.55479124,3377.2,12,53,28,NA,NA,070622_M17M1,7_p,1,M,17,NA,NA,path
337,603626.526925448,2127904.57135088,3379.9,12,53,53,21,1,070622_M17M1,5_a,1,M,17,40,1,patch
10469,603626.526925448,2127904.57135088,3380.1,12,53,58,NA,NA,070622_M17M1,8_p,1,M,17,NA,NA,path
10470,603626.544360443,2127901.49736161,3387.3,12,54,28,NA,NA,070622_M17M1,8_p,1,M,17,NA,NA,path
10471,603614.917875866,2127892.20915841,3389.3,12,54,58,NA,NA,070622_M17M1,8_p,1,M,17,NA,NA,path
10472,603600.354250455,2127885.97839651,3393.1,12,55,28,NA,NA,070622_M17M1,8_p,1,M,17,NA,NA,path
10473,603591.647442718,2127876.70676506,3397.4,12,55,58,NA,NA,070622_M17M1,8_p,1,M,17,NA,NA,path
10474,603574.164097189,2127870.45947127,3400.8,12,56,28,NA,NA,070622_M17M1,8_p,1,M,17,NA,NA,path
10475,603562.520143207,2127864.24529256,3402.2,12,56,58,NA,NA,070622_M17M1,8_p,1,M,17,NA,NA,path
10476,603553.761039115,2127864.19564664,3408.5,12,57,28,NA,NA,070622_M17M1,8_p,1,M,17,NA,NA,path
10477,603539.249632122,2127848.7429701,3408.5,12,57,58,NA,NA,070622_M17M1,8_p,1,M,17,NA,NA,path
10478,603521.783660822,2127839.42174034,3410.4,12,58,28,NA,NA,070622_M17M1,8_p,1,M,17,NA,NA,path
10479,603521.801077616,2127836.34775198,3411.9,12,58,58,NA,NA,070622_M17M1,8_p,1,M,17,NA,NA,path
338,603521.801077616,2127836.34775198,3411.6,12,59,3,26,1,070622_M17M1,7_a,1,M,17,40,1,patch
10480,603513.024545742,2127839.37211451,3412.3,12,59,28,NA,NA,070622_M17M1,7_a_p,1,M,17,NA,NA,path
10481,603501.345725907,2127839.30595326,3413.3,12,59,58,NA,NA,070622_M17M1,7_a_p,1,M,17,NA,NA,path
339,603492.656258607,2127826.96038466,3413.7,13,0,26,17,1,070622_M17M1,7_a,1,M,17,40,1,patch
10482,603492.656258607,2127826.96038466,3413.8,13,0,28,NA,NA,070622_M17M1,7_a_p,1,M,17,NA,NA,path
10483,603492.656258607,2127826.96038466,3413.8,13,0,58,NA,NA,070622_M17M1,7_a_p,1,M,17,NA,NA,path
10484,603475.207653175,2127814.56521374,3413.8,13,1,28,NA,NA,070622_M17M1,7_a_p,1,M,17,NA,NA,path
10485,603463.546225384,2127811.42508952,3413.3,13,1,58,NA,NA,070622_M17M1,7_a_p,1,M,17,NA,NA,path
10486,603454.769692891,2127814.44948006,3416.7,13,2,28,NA,NA,070622_M17M1,7_a_p,1,M,17,NA,NA,path
10487,603457.75902446,2127802.17006073,3418.6,13,2,58,NA,NA,070622_M17M1,7_a_p,1,M,17,NA,NA,path
10488,603446.097586221,2127799.0299482,3418.6,13,3,28,NA,NA,070622_M17M1,7_a_p,1,M,17,NA,NA,path
10489,603440.223358856,2127805.14486402,3416.7,13,3,58,NA,NA,070622_M17M1,7_a_p,1,M,17,NA,NA,path
10490,603431.446827853,2127808.1692657,3419.1,13,4,28,NA,NA,070622_M17M1,7_a_p,1,M,17,NA,NA,path
10491,603428.527118488,2127808.15273795,3419.5,13,4,58,NA,NA,070622_M17M1,7_a_p,1,M,17,NA,NA,path
